revoke_law_1_desc;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;Les titres des vassaux sont appointés et peuvent être révoqués librement, quoique le vassal puisse élever des objections. Vassal titles are appointed, and can be revoked freely, though the vassal may object.;Vasall-Titel werden ernannt, und können frei widerrufen werden, obwohl der Vasall protestieren kann.;;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;;;;;;;;;x;;;
plot_institute_hereditary_titles_title;Institute Hereditary Titles in [This.GetName];Instituer les Titres Héréditaires en [This.GetName];Errichten Sie Erbliche Titel in [This.GetName];Institute Hereditary Titles in [This.GetName];Institute Hereditary Titles in [This.GetName];;;;;;;;x;;;;
plot_institute_hereditary_titles_desc;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] pense que ses titres devraient être héréditaires.;[From.GetTitledFirstName] glaubt das seine [From.GetHerHis] titles erblich sein sollten.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;;;;;;;;x´;;;;
plot_institute_hereditary_titles_decision;[Root.GetObjective];[Root.GetObjective];[Root.GetObjective];;[Root.GetObjective];;;;;;;;;x;;;
plot_institute_hereditary_titles_decision_desc;Put the plot into motion by sending an ultimatum to [Root.PlotTarget.GetTitledName].;Initiez le complot en envoyant un ultimatum à [Root.PlotTarget.GetTitledName].;Verschwörung durch Senden eines Ultimatums an [Root.PlotTarget.GetTitledName] in Bewegung setzen.;;Pon en marcha el complot enviando un ultimátum a [Root.PlotTarget.GetTitledName].;;;;;;;;;x;;;
change_title_revoke_law_desc;§Y$CLAIMANT$§! can declare war to institute Hereditary Titles in the §Y$TITLE$§!;§Y$CLAIMANT$§! Peut déclencher une guerre pour instituer les Titres Héréditaires en §Y$TITLE$§!;§Y$CLAIMANT$§! kann Krieg erklären um Erbliche Vasall-Titel in  §Y$TITLE$§! zu schaffen;;§Y$CLAIMANT$§! can declare war to institute Hereditary Vassal Titles in the §Y$TITLE$§!;;;;;;;;;x;;;
WAR_NAME_CHANGE_TITLE_REVOKE_LAW;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;$ORDER$$SECOND_ADJ$ Guerre Civile pour instituer l'Hérédité des Titres. ;$ORDER$$SECOND_ADJ$ Bürgerkrieg um Erbliche Titel Zu schaffen.;;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;;;;;;;;;x;;;
CB_NAME_CHANGE_TITLE_REVOKE_LAW;Institute Hereditary Titles;Instituer les Titres Héréditaires;Erschaffen Sie Erbliche Titel;;Institute Hereditary Titles;;;;;;;;;x;;;
REVOKE_TITLE_INTERACTION_1;Revoke the §Y[ThirdPartyTitle.GetFullName]§W for §R100§W Prestige. This will lower §Y[Recipient.GetTitledFirstName]§W's opinion of you by §R$OPINION$§W, and your other vassals' by §R$OPINION2$§W.;Annulez le titre §Y[ThirdPartyTitle.GetFullName]§W pour §R100§W de prestige. Cela diminuera l’opinion qu’à §Y[Recipient.GetTitledFirstName]§W de vous de §R$OPINION$§W et celle de vos autres vassaux de §R$OPINION2$§W.;Den §Y[ThirdPartyTitle.GetFullName]§W für §R100§W Prestige entziehen. Dies wird §Y[Recipient.GetTitledFirstName]§Ws Meinung von Euch um §R$OPINION$§W verschlechtern, die Eurer Vasallen um §R$OPINION2$§W.;;Revoca el título de §Y[ThirdPartyTitle.GetFullName]§W a cambio de §R100§W de Prestigio. Este acto bajará la opinión que §Y[Recipient.GetTitledFirstName]§W tiene de ti en §R$OPINION$§W, y la del resto de vasallos en §R$OPINION2$§W.;;;;;;;;;x;;;
REVOKE_TITLE_INTERACTION_2;Revoke the §Y[ThirdPartyTitle.GetFullName]§W for §R100§W Prestige. This will lower §Y[Recipient.GetTitledFirstName]§W's opinion of you by §R$OPINION$§W.;Annulez le titre §Y[ThirdPartyTitle.GetFullName]§W pour §R100§W de prestige. Cela diminuera l’opinion qu’à §Y[Recipient.GetTitledFirstName]§W de vous de §R$OPINION$§W.;Den §Y[ThirdPartyTitle.GetFullName]§W für §R100§W Prestige entziehen. Dies wird §Y[Recipient.GetTitledFirstName]§Ws Meinung von Euch um §R$OPINION$§W.;;Revoca el título de §Y[ThirdPartyTitle.GetFullName]§W a cambio de §R100§W de Prestigio. Este acto bajará la opinión que §Y[Recipient.GetTitledFirstName]§W tiene de ti en §R$OPINION$§W.;;;;;;;;;x;;;
employment_timer;Recently employed a character;A récemment employé un personnage;Kürzlich angeworben;;Recently employed a character;;;;;;;;;x;;;
indulgence_timer;Recently bought an indulgence;A récemment acheté une indulgence;Kürzlich Nachsicht walten lassen;;Recently bought an indulgence;;;;;;;;;x;;;
victory_timer;Recently victorious in a war;A récemment été victorieux lors d'un guerre;Kürzlich siegreich in einem Krieg;;Recently victorious in a war;;;;;;;;;x;;;
convert_province_timer;Recently converted a province;A récemment converti une province;Kürzlich eine Provinz konvertiert;;Recently converted a province;;;;;;;;;x;;;
capture_desc;§Y$CLAIMANT$§! can attempt to capture all malicious plotters in the realm of §Y$TARGET$§!.;§Y$CLAIMANT$§! Peut tenter de capturer tous les malveillants comploteurs dans le Royaume de §Y$TARGET$§!.;§Y$CLAIMANT$§! kann versuchen, alle böswilligen Verschwörer im Reich von §Y$TARGET$§! Festzunehmen.;;§Y$CLAIMANT$§! can attempt to capture all malicious plotters in the realm of §Y$TARGET$§!.;;;;;;;;;x;;;
obj_adopt_a_lifestyle_title;Adopt a Lifestyle;Adopter un style de vie;Nehmen Sie einen Lebensstil an;Adopt a Lifestyle;Adopt a Lifestyle;;;;;;;;;x;;;
obj_adopt_a_lifestyle_desc;[This.GetTitledFirstName] wants an exciting hobby to pursue.;[This.GetTitledFirstName] veut avoir un loisir excitant.;[This.GetTitledFirstName] will, dass ein aufregendes Hobby fortfährt.;[This.GetTitledFirstName] wants an exciting hobby to pursue.;[This.GetTitledFirstName] wants an exciting hobby to pursue.;;;;;;;;;x;;;
obj_win_a_war_title;Win a War;Gagner une guerre;Einen Krieg gewinnen;Win a War;Win a War;;;;;;;;;x;;;
obj_win_a_war_desc;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] désire connaître la gloire dans une guerre victorieuse.  ;[This.GetTitledFirstName] wünscht den Ruhm und die Berühmtheit eines erfolgreichen Krieges.;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] desires the glory and fame of a successful war.;;;;;;;;;x;;;
obj_convert_a_province_title;Convert a Province;Convertir une Province;Konvertieren Sie eine Provinz;Convert a Province;Convert a Province;;;;;;;;;x;;;
obj_convert_a_province_desc;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] veut apporter la vrai foi aux païens et incroyants du Royaume. ;[This.GetTitledFirstName] will den wahren Glauben ins Reich bringen.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;;;;;;;;;x;;;
obj_become_king_title;Become King;Devenir Roi des Wendes;König werden.;Become King;Become King;;;;;;;;;x;;;
obj_become_king_desc;[This.GetTitledFirstName] desires a King's crown.;[This.GetTitledFirstName] désire une Couronne. ;[This.GetTitledFirstName] verdient die Krone;[This.GetTitledFirstName] desires a King's crown.;[This.GetTitledFirstName] desires a King's crown.;;;;;;;;;x;;;
obj_become_emperor_title;Become Emperor;Devenir Empereur;Kaiser werden.;Become Emperor;Become Emperor;;;;;;;;;x;;;
obj_become_emperor_desc;[This.GetTitledFirstName] aspires to the lofty heights of an Emperorship.;[This.GetTitledFirstName] aspire à ceindre la couronne impériale.;[This.GetTitledFirstName] strebt nach den hohen Ehren eines Kaiserreiches.;[This.GetTitledFirstName] aspires to the lofty heights of an Emperorship.;[This.GetTitledFirstName] aspires to the lofty heights of an Emperorship.;;;;;;;;;x;;;
obj_gain_honorary_title_title;Gain Honorary Title;Recevoir un Titre Honorifique;Gewinnen Sie Ehrentitel;Gain Honorary Title;Gain Honorary Title;;;;;;;;;x;;;
obj_gain_honorary_title_desc;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] veut être reconnu pour ses loyaux services en recevant un office honorifique. ;[This.GetTitledFirstName] möchte ansehen für seinen treuen Dienst an [This.GetHerHis] ;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;;;;;;;;;x;;;
obj_status_quo_title;No Ambition;Pas d'ambitions;Keine Ambition;No Ambition;No Ambition;;;;;;;;;x;;;
obj_status_quo_desc;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;[This.GetTitledFirstName] ne veut rien de particulier pour le moment. ;[This.GetTitledFirstName] will nichts bestimmtes im Moment.;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;;;;;;;;;x;;;
CB_NAME_CAPTURE;Capture Plotters;Capturer les comploteurs;Verschwörer festenehmen;;Capture Plotters;;;;;;;;;x;;;
WAR_NAME_CAPTURE;$ORDER$$FIRST_ADJ$ War to Capture Plotters;$ORDER$$FIRST_ADJ$ Guerre pour capturer les comploteurs;$ORDER$$FIRST_ADJ$ Krieg um Verschwörer festzunehmen.;;$ORDER$$FIRST_ADJ$ War to Capture Plotters;;;;;;;;;x;;;
ca_culture_group_baltic_0;Warrior Cult;Culte guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x;;;
loan_timer;Loan Taken;Emprunt prit;Genommenes Darlehen;;Loan Taken;;;;;;;;;x;;;
loan_timer_desc;A loan will be due for repayment at the expiration date of this modifier.;Un emprunt devra être remboursé à la date d'expiration.;Ein Darlehn muss muss zur Zeit dieses Modifikators zurückgezahlt werden;;A loan will be due for repayment at the expiration date of this modifier.;;;;;;;;;x;;;
obj_break_out_of_prison_desc;[This.GetTitledFirstName] wants [This.GetHerHis] freedom back.;[This.GetTitledFirstName] veut recouvrer sa liberté.;[This.GetTitledFirstName] will die Freiheit von [This.GetHerHis] zurück.;[This.GetTitledFirstName] wants [This.GetHerHis] freedom back.;;;;;;;;;x;;;;
sanctioned_religious_invasion;Sanctioned Religious Invasion;A autorisé une Invasion Religieuse;Sanktionierte Religiöse Invasion;;Sanctioned Religious Invasion;;;;;;;;;x;;;
sanctioned_holy_war;Sanctioned Holy War;A autorisé une Guerre Sainte;Sanktionierter Heiliger Krieg;;Sanctioned Holy War;;;;;;;;;x;;;
sanction_timer;Recently requested sanction;A récemment demandé une autorisation;Kürzlich erbetene Sanktion;;Recently requested sanction;;;;;;;;;x;;;
war_sanction_granted;Sanction will be granted;Autorisations vont être données;Sanktion wird gewährt;;Sanction will be granted;;;;;;;;;x;;;
war_sanction_not_granted;Sanction will be refused;Autorisations vont être refusés;Sanktion wird verweigert;;Sanction will be refused;;;;;;;;;x;;;
request_holy_war_sanction;Request Sanction for Holy War;Demander une autorisation pour une Guerre Sainte;Sanktion für den Heiligen Krieg erbeten;;Request Sanction for Holy War;;;;;;;;;x;;;
request_holy_war_sanction_desc;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;Demander une autorisation à notre chef religieux pour mener une Guerre Sainte. Si elle est accordée, cela nous permettra de déclencher une Guerre Sainte sans perdre de la piété. Une haute piété et de bonnes relations augmenteront nos chances de voir l'autorisation accordée.  ;Sanktion erbeten, um einen Heiligen Krieg  zu führen. Wenn dies gewährt wird wird das uns erlauben, einen Heiligen Krieg zu führen, ohne Gläubigkeit zu verlieren. Eine hohe Gläubigkeit und gute Beziehungen werden die Chance der Sanktion vergrößern, die uns gewährt wurde.;;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;;;;;;;;;x;;;
request_religious_invasion_sanction;Request Sanction for Religious Invasion;Demander une autorisation pour une Invasion Religieuse;Sanktion für die Religiöse Invasion erbeten;;Request Sanction for Religious Invasion;;;;;;;;;x;;;
request_religious_invasion_sanction_desc;Request sanction to wage a Religious Invasion from our head of religion. If granted, this will allow us to wage a Religious Invasion without losing piety. A high piety and good relations will increase the chance of sanction being granted.;Demander une autorisation à notre chef religieux pour mener une Invasion Religieuse. Si elle est accordée, cela nous permettra de déclencher une invasion Religieuse sans perdre de la piété. Une haute piété et de bonnes relations augmenteront nos chances de voir l'autorisation accordée.  ;Sanktion erbeten, um eine Religiöse Invasion zu führen. Wenn dies gewährt wird wird das uns erlauben, eine Religiöse Invasion zu führen, ohne Gläubigkeit zu verlieren. Eine hohe Gläubigkeit und gute Beziehungen werden die Chance der Sanktion vergrößern, die uns gewährt wurde.;;Request sanction to wage a Religious Invasion from our head of religion. If granted, this will allow us to wage a Religious Invasion without losing piety. A high piety and good relations will increase the chance of sanction being granted.;;;;;;;;;x;;;
CB_NAME_RELIGIOUS2_S;Sanctioned Invasion of [Title.GetName];Invasion autorisée de [Title.GetName];Sanktionierte Invasion von [Title.GetName];;Sanctioned Invasion of [Title.GetName];;;;;;;;;x;;;
CB_NAME_RELIGIOUS_S;Sanctioned War for [Title.GetName];Guerre autorisée pour [Title.GetName];Sanktionierter Krieg mit [Title.GetName];;Sanctioned War for [Title.GetName];;;;;;;;;x;;;
mujahid;Mujahid;Mujahid;Mujahid;;Mujahid;;;;;;;;;x;;;
mujahid_desc;This character is a veteran Mujahid.;This character is a veteran Mujahid.;This character is a veteran Mujahid.;;This character is a veteran Mujahid.;;;;;;;;;x;;;
opinion_defending_liege;Loyal;Loyal;Loyal;;Loyal;;;;;;;;;x;;;
opinion_denied_title;Denied Title;Denied Title;Bestrittener Titel;;Denied Title;;;;;;;;;x;;;
drunkard_death;from too much drinking;from too much drinking;hat zu viel getrunken;;from too much drinking;;;;;;;;;x;;;
lunatic_death;from self inflicted wounds;from self inflicted wounds;from self inflicted wounds;;from self inflicted wounds;;;;;;;;;x;;;
DEATH_DUNGEON_NO_KILLER;died from complications during childbirth;died from complications during childbirth;strab wegen Komplikationen während der Geburt;;died from complications during childbirth;;;;;;;;;x;;;
restore_papacy_desc;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;§Y$CLAIMANT$§! kann Casus Belli nutzen um das Papsttum in Rom wieder herstellen zu können.;;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;;;;;;;;;x;;;
regency;In Regency;In Regency;Herschaft;;In Regency;;;;;;;;;x;;;
regency_desc;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;Das Reich wird von einem Regenten geführt, eine gefährliche Zeit , während desen die Vasallen auf Macht und  Einfluss über den kraftlosen Monarchen drängeln würden.;;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;;;;;;;;;x;;;
CB_NAME_RESTORE_PAPACY;Restore the Papacy;Restore the Papacy;Stellen Sie das Papsttum wieder her;;Restore the Papacy;;;;;;;;;x;;;
WAR_NAME_RESTORE_PAPACY;$ORDER$$FIRST_ADJ$ War to Restore the Papacy;$ORDER$$FIRST_ADJ$ War to Restore the Papacy;$ORDER$$FIRST_ADJ$ Krieg um das Papsttum wieder herzustellen;;$ORDER$$FIRST_ADJ$ War to Restore the Papacy;;;;;;;;;x;;;
holy_truce_timer;Truce;Truce;Truce;;Truce;;;;;;;;;x;;;
holy_truce_timer_desc;This character cannot initiate or be the target of a war until this modifier wears off.;This character cannot initiate or be the target of a war until this modifier wears off.;This character cannot initiate or be the target of a war until this modifier wears off.;;This character cannot initiate or be the target of a war until this modifier wears off.;;;;;;;;;x;;;
syphilitic_death;of Gonorrhea;of Gonorrhea;vom Tripper;;of Gonorrhea;;;;;;;;;x;;;
syphilitic;Gonorrhea;Gonorrhea;Tripper;;Gonorrhea;;;;;;;;;x;;;
syphilitic_desc;This character suffers from the painful venereal plague known as Gonorrhea.;This character suffers from the painful venereal plague known as Gonorrhea.;Dieser Charakter leidet unter der schmerzhaften venerischen als Tripper bekannten Plage.;;This character suffers from the painful venereal plague known as Gonorrhea.;;;;;;;;;x;;;
create_e_al_andalus;Al-Andalus;Al-Andalus;Al-Andalus;Al-Andalus;Al-Andalus;;;;;;;;x;;;;
create_e_al_andalus_desc;This decision will give you the Al-Andalus title.;This decision will give you the Al-Andalus title.;This decision will give you the Al-Andalus title.;This decision will give you the Al-Andalus title.;This decision will give you the Al-Andalus title.;;;;;;;;x;;;;
icelandic;Icelandic;Icelandic;Icelandic;;Icelandic;;;;;;;;;x
create_e_mali;Mali Empire;Mali Empire;Mali Empire;Mali Empire;Mali Empire;;;;;;;x;;;;;
create_e_mali_desc;This decision will give you the Mali title.;This decision will give you the Mali title.;This decision will give you the Mali title.;This decision will give you the Mali title.;This decision will give you the Mali title.;;;;;;;x;;;;;
nick_the_black;the Black;the Black;the Black;the Black;the Black;;;;;;;x;;;;;
west_african;West African;West African;West African;West African;West African;;;;;;;x;;;;;
CRUSADE_DESC_DRO_1;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
CRUSADE_DESC_DRO_2;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
