#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;;
EVTOPTS900002;[From.GetSheHeCap] became a Scholarly Theologian;[From.GetSheHeCap] became a Scholarly Theologian;[From.GetSheHeCap] became a Scholarly Theologian;;[From.GetSheHeCap] became a Scholarly Theologian;;;;;;;x;;;;;
EVTOPTT900002;[From.GetSheHeCap] became a Mastermind Theologian;[From.GetSheHeCap] became a Mastermind Theologian;[From.GetSheHeCap] became a Mastermind Theologian;;[From.GetSheHeCap] became a Mastermind Theologian;;;;;;;x;;;;;
EVTDESC38000;Even in death, I cannot escape the moneylenders!;Even in death, I cannot escape the moneylenders!;Even in death, I cannot escape the moneylenders!;;Even in death, I cannot escape the moneylenders!;;;;;;;x;;;;;
EVTOPTA38000;They will surely seek repayment from my heir;They will surely seek repayment from my heir;They will surely seek repayment from my heir;;They will surely seek repayment from my heir;;;;;;;x;;;;;
EVTTOOLTIP38001;The moneylenders will soon pay a visit;The moneylenders will soon pay a visit;The moneylenders will soon pay a visit;;The moneylenders will soon pay a visit;;;;;;;x;;;;;
EVTDESC38001;The moneylenders are here, seeking repayment for [From.GetTitledFirstName]'s debts.;The moneylenders are here, seeking repayment for [From.GetTitledFirstName]'s debts.;The moneylenders are here, seeking repayment for [From.GetTitledFirstName]'s debts.;;The moneylenders are here, seeking repayment for [From.GetTitledFirstName]'s debts.;;;;;;;x;;;;;
EVTOPTA38001;They will have their 62 gold;They will have their 62 gold;They will have their 62 gold;;They will have their 62 gold;;;;;;;x;;;;;
EVTOPTB38001;They will have their 125 gold;They will have their 125 gold;They will have their 125 gold;;They will have their 125 gold;;;;;;;x;;;;;
EVTOPTC38001;They will get their 250 gold;They will have their 250 gold;They will have their 250 gold;;They will have their 250 gold;;;;;;;x;;;;;
EVTOPTD38001;They will have their 500 gold;They will have their 500 gold;They will have their 500 gold;;They will have their 500 gold;;;;;;;x;;;;;
EVTOPTE38001;They will have their 750 gold;They will have their 750 gold;They will have their 750 gold;;They will have their 750 gold;;;;;;;x;;;;;
EVTOPTF38001;They will have their 1000 gold;They will have their 1000 gold;They will have their 1000 gold;;They will have their 1000 gold;;;;;;;x;;;;;
EVTOPTG38001;They will have their 1250 gold;They will have their 1250 gold;They will have their 1250 gold;;They will have their 1250 gold;;;;;;;x;;;;;
EVTOPTH38001;I owe them nothing!;I owe them nothing!;I owe them nothing!;;I owe them nothing!;;;;;;;x;;;;;
EVTTOOLTIP38002C;The debt will be due in five years;The debt will be due in five years;The debt will be due in five years;;The debt will be due in five years;;;;;;;x;;;;;
EVTOPTA38002;I have the money right here;I have the money right here;I have the money right here;;I have the money right here;;;;;;;x;;;;;
EVTOPTB38002;I do not have the full amount, but I will pay the interest;I do not have the full amount, but I will pay the interest;I do not have the full amount, but I will pay the interest;;I do not have the full amount, but I will pay the interest;;;;;;;x;;;;;
EVTOPTC38002;I need more time to raise funds;I need more time to raise funds;I need more time to raise funds;;I need more time to raise funds;;;;;;;x;;;;;
EVTOPTD38002;You shall not have a single coin from me!;You shall not have a single coin from me!;You shall not have a single coin from me!;;You shall not have a single coin from me!;;;;;;;x;;;;;
EVTTOOLTIP38002;Take a five-year loan at 25% interest;Contractez un emprunt sur cinq ans à un taux d’intérêt de 25%.;Ein Fünfjahresdarlehen zu 25% Zinsen aufnehmen;;Coge un préstamo de cinco años al 25% de interés;;;;;;;;;x
EVTTOOLTIP38002B;The loan will be extended for five years;The loan will be extended for five years;The loan will be extended for five years;;The loan will be extended for five years;;;;;;;;;x
